ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
866	"1190002F15Rik"	"1190002F15Rik"	chr6	+	134929091	134929285	134929091	134929260	134951305	134951718
867	"Tmem205"	"Tmem205"	chr9	-	21927291	21927535	21927359	21927535	21926248	21926357
868	"Tmem205"	"Tmem205"	chr9	-	21927286	21927535	21927291	21927535	21926248	21926357
869	"Tmem205"	"Tmem205"	chr9	-	21927286	21927535	21927359	21927535	21926248	21926357
870	"Tanc1"	"Tanc1"	chr2	+	59790775	59790898	59790775	59790877	59791598	59791880
871	"Pqbp1"	"Pqbp1"	chrX	-	7898770	7899000	7898965	7899000	7898550	7898636
872	"Fuom"	"Fuom"	chr7	-	140099802	140099952	140099878	140099952	140097814	140099706
873	"Adcy3"	"Adcy3"	chr12	+	4133396	4133778	4133396	4133719	4134152	4135000
874	"F420014N23Rik"	"F420014N23Rik"	chr10	+	127195248	127195524	127195248	127195467	127197136	127197194
875	"Pnck"	"Pnck"	chrX	-	73659666	73659854	73659726	73659854	73659179	73659249
876	"Brpf1"	"Brpf1"	chr6	+	113317547	113317694	113317547	113317676	113318411	113318721
877	"Brpf1"	"Brpf1"	chr6	+	113307136	113307569	113307136	113307337	113309802	113310408
878	"Klc2"	"Klc2"	chr19	-	5110366	5110416	5110371	5110416	5110196	5110264
879	"Angpt1"	"Angpt1"	chr15	-	42496226	42496459	42496229	42496459	42476377	42476505
880	"St7l"	"St7l"	chr3	+	104864505	104865574	104864505	104865308	104868023	104868106
881	"Mfap3"	"Mfap3"	chr11	+	57518664	57518748	57518664	57518712	57527858	57528289
882	"Cops5"	"Cops5"	chr1	-	10037661	10038159	10037669	10038159	10034928	10035163
883	"Cops5"	"Cops5"	chr1	-	10037661	10038159	10037918	10038159	10034928	10035163
884	"Cops5"	"Cops5"	chr1	-	10037669	10038159	10037918	10038159	10034928	10035163
885	"Btn2a2"	"Btn2a2"	chr13	-	23488635	23488857	23488694	23488857	23487832	23487962
886	"Cpt1c"	"Cpt1c"	chr7	-	44974594	44974851	44974596	44974851	44973726	44973880
887	"Sel1l"	"Sel1l"	chr12	-	91833054	91833222	91833204	91833222	91831568	91831674
888	"Wdr61"	"Wdr61"	chr9	-	54734368	54734549	54734474	54734549	54731386	54731437
889	"Myt1l"	"Myt1l"	chr12	+	29826865	29827837	29826865	29827831	29832287	29832422
890	"Psap"	"Psap"	chr10	+	60295945	60296002	60295945	60295975	60299097	60299229
891	"Zfp764"	"Zfp764"	chr7	-	127406420	127406822	127406457	127406822	127406165	127406279
892	"Chuk"	"Chuk"	chr19	-	44077245	44077379	44077262	44077379	44075430	44075530
893	"L3mbtl2"	"L3mbtl2"	chr15	+	81681919	81682474	81681919	81682151	81682570	81682647
894	"Tmem216"	"Tmem216"	chr19	-	10555698	10555763	10555712	10555763	10555062	10555164
895	"Naip2"	"Naip2"	chr13	-	100201955	100202122	100202026	100202122	100197082	100197124
896	"Itgb5"	"Itgb5"	chr16	+	33947714	33947881	33947714	33947852	33948656	33949338
897	"Nmt2"	"Nmt2"	chr2	+	3306982	3307032	3306982	3307000	3309466	3309611
898	"Cryab"	"Cryab"	chr9	+	50752970	50753095	50752970	50753084	50753185	50753477
899	"Kcnj15"	"Kcnj15"	chr16	+	95258246	95258451	95258246	95258374	95291810	95291896
900	"Kcnj15"	"Kcnj15"	chr16	+	95258201	95258451	95258201	95258374	95258852	95258956
901	"Kcnj15"	"Kcnj15"	chr16	+	95291810	95291908	95291810	95291896	95295590	95300258
902	"Kcnj15"	"Kcnj15"	chr16	+	95258201	95258451	95258201	95258374	95295590	95300258
903	"Kcnh1"	"Kcnh1"	chr1	+	192276697	192277171	192276697	192277090	192337399	192337829
904	"2900056M20Rik"	"2900056M20Rik"	chrX	-	152327365	152327493	152327409	152327493	152327160	152327239
905	"Wibg"	"Wibg"	chr10	+	128765146	128765391	128765146	128765240	128765609	128766568
906	"Cdkl3"	"Cdkl3"	chr11	+	52004220	52004510	52004220	52004417	52004909	52005092
907	"Cep250"	"Cep250"	chr2	+	155956557	155956662	155956557	155956657	155961871	155962154
908	"Chkb"	"Chkb"	chr15	-	89428410	89428827	89428713	89428827	89428133	89428229
909	"Rnf146"	"Rnf146"	chr10	-	29361963	29362442	29361983	29362442	29361284	29361345
910	"Rnf146"	"Rnf146"	chr10	-	29361963	29362442	29361983	29362442	29354291	29354447
911	"Ncoa4"	"Ncoa4"	chr14	+	32172302	32172448	32172302	32172443	32172606	32172695
912	"Taf1a"	"Taf1a"	chr1	+	183408607	183408763	183408607	183408724	183409234	183410206
913	"Trpc4"	"Trpc4"	chr3	+	54266083	54266420	54266083	54266367	54279862	54280002
914	"Cited1"	"Cited1"	chrX	-	102250512	102250776	102250759	102250776	102248562	102248687
915	"Vdac3"	"Vdac3"	chr8	-	22587549	22587602	22587552	22587602	22583583	22583736
916	"Mef2a"	"Mef2a"	chr7	-	67349848	67349921	67349868	67349921	67316791	67316982
917	"Gt(ROSA)26Sor"	"Gt(ROSA)26Sor"	chr6	-	113077067	113077244	113077173	113077244	113070398	113071435
918	"Gucy1b2"	"Gucy1b2"	chr14	-	62419033	62419230	62419078	62419230	62417199	62417311
919	"Clec2g"	"Clec2g"	chr6	+	128971159	128971306	128971159	128971194	128979395	128979478
920	"Atxn1"	"Atxn1"	chr13	-	45566548	45568580	45566572	45568580	45549755	45557585
921	"Gm11240"	"Gm11240"	chr4	+	73791243	73791476	73791243	73791405	73793899	73793998
922	"Dcaf11"	"Dcaf11"	chr14	+	55561074	55561442	55561074	55561419	55562891	55563019
923	"Med8"	"Med8"	chr4	+	118413626	118413875	118413626	118413725	118414723	118415824
924	"Rpap2"	"Rpap2"	chr5	+	107601730	107601859	107601730	107601845	107603525	107603624
925	"Naa20"	"Naa20"	chr2	+	145911672	145911793	145911672	145911763	145912392	145912528
926	"Wdr76"	"Wdr76"	chr2	+	121506722	121506863	121506722	121506848	121510538	121510925
927	"Tfpt"	"Tfpt"	chr7	-	3620746	3620983	3620776	3620983	3620323	3620474
928	"Gm3286"	"Gm3286"	chr5	+	95510741	95510875	95510741	95510835	95518667	95518981
929	"Gm3286"	"Gm3286"	chr5	+	95792638	95792770	95792638	95792730	95800704	95801018
930	"Gm3286"	"Gm3286"	chr5	+	95473540	95473672	95473540	95473632	95481585	95481899
931	"Prr5l"	"Prr5l"	chr2	-	101797420	101797707	101797471	101797707	101772129	101772408
932	"Mospd1"	"Mospd1"	chrX	-	53355652	53355873	53355655	53355873	53347703	53347865
933	"Dph3"	"Dph3"	chr14	-	32085409	32085692	32085551	32085692	32084906	32084981
934	"Tlcd2"	"Tlcd2"	chr11	+	75469471	75469901	75469471	75469618	75470399	75470899
935	"Slc12a4"	"Slc12a4"	chr8	-	105965918	105966115	105965924	105966115	105960675	105960770
936	"Brcc3"	"Brcc3"	chrX	+	75449968	75450145	75449968	75450142	75450683	75454001
937	"Mtif2"	"Mtif2"	chr11	+	29530580	29530778	29530580	29530692	29533225	29533397
938	"Mtif2"	"Mtif2"	chr11	+	29526396	29526843	29526396	29526565	29529928	29530154
939	"Mtif2"	"Mtif2"	chr11	+	29526396	29526843	29526396	29526487	29529928	29530154
940	"Mtif2"	"Mtif2"	chr11	+	29526396	29526565	29526396	29526487	29529928	29530154
941	"Pars2"	"Pars2"	chr4	+	106651068	106651148	106651068	106651131	106653117	106655282
942	"Pars2"	"Pars2"	chr4	+	106651068	106651148	106651068	106651131	106652268	106655282
943	"Kansl2"	"Kansl2"	chr15	-	98533901	98534269	98534240	98534269	98533517	98533776
944	"Kansl2"	"Kansl2"	chr15	-	98524458	98524712	98524560	98524712	98520317	98520425
945	"Zswim8"	"Zswim8"	chr14	+	20715951	20716083	20715951	20716062	20716221	20716401
946	"Hnrnpm"	"Hnrnpm"	chr17	-	33666493	33666685	33666646	33666685	33665491	33665645
947	"Ssx2ip"	"Ssx2ip"	chr3	+	146404641	146404935	146404641	146404784	146417606	146417790
948	"Cant1"	"Cant1"	chr11	-	118418929	118419118	118418971	118419118	118417573	118417654
949	"Dnm1l"	"Dnm1l"	chr16	-	16345979	16346145	16345997	16346145	16341421	16341468
950	"Plk4"	"Plk4"	chr3	+	40810276	40810381	40810276	40810300	40810661	40810764
951	"Camk1d"	"Camk1d"	chr2	-	5301495	5301613	5301538	5301613	5293456	5299101
952	"LOC102631757"	"LOC102631757"	chr17	+	31159010	31159087	31159010	31159078	31161420	31161488
953	"Ube2j2"	"Ube2j2"	chr4	+	155943812	155944150	155943812	155944013	155946254	155946417
954	"Ube2j2"	"Ube2j2"	chr4	+	155943812	155944150	155943812	155944013	155949006	155949137
955	"Tsr3"	"Tsr3"	chr17	+	25240443	25240663	25240443	25240642	25241063	25241257
956	"Fut10"	"Fut10"	chr8	+	31187330	31187462	31187330	31187355	31194953	31195289
957	"Trmt2a"	"Trmt2a"	chr16	+	18248882	18249298	18248882	18249251	18249485	18250033
958	"Sept7"	"Sept7"	chr9	+	25252438	25252701	25252438	25252699	25265393	25265496
959	"Xkr5"	"Xkr5"	chr8	-	18950535	18950975	18950875	18950975	18948558	18948742
960	"Tgfb1i1"	"Tgfb1i1"	chr7	+	128249299	128249494	128249299	128249490	128252076	128252250
961	"Tbx1"	"Tbx1"	chr16	-	18586535	18586969	18586539	18586969	18585034	18585136
962	"Mllt10"	"Mllt10"	chr2	+	18064584	18064864	18064584	18064838	18065034	18065194
963	"Cpeb1"	"Cpeb1"	chr7	-	81356893	81356998	81356908	81356998	81355874	81356011
964	"Dhrs7b"	"Dhrs7b"	chr11	+	60830630	60830760	60830630	60830731	60844164	60844343
965	"Ldb2"	"Ldb2"	chr5	-	44479092	44479244	44479098	44479244	44476492	44476635
966	"Adar"	"Adar"	chr3	+	89745375	89745601	89745375	89745523	89745819	89745991
967	"Sall4"	"Sall4"	chr2	-	168754433	168756800	168755765	168756800	168752453	168752740
968	"Nudt7"	"Nudt7"	chr8	+	114147894	114148053	114147894	114147993	114151653	114152312
969	"Nudt7"	"Nudt7"	chr8	+	114133573	114135440	114133573	114133700	114136337	114136491
970	"Psmd10"	"Psmd10"	chrX	-	140952146	140952313	140952225	140952313	140948424	140949309
971	"Pira6"	"Pira6"	chr7	-	4281273	4281582	4281274	4281582	4276438	4276720
972	"Tpx2"	"Tpx2"	chr2	+	152847963	152848297	152847963	152848109	152854920	152855002
973	"Tpx2"	"Tpx2"	chr2	+	152854920	152855015	152854920	152855002	152867183	152867357
974	"Tpsab1"	"Tpsab1"	chr17	-	25345049	25345215	25345147	25345215	25344650	25344916
975	"Gpr160"	"Gpr160"	chr3	+	30877234	30877561	30877234	30877332	30889941	30890041
976	"Gpr160"	"Gpr160"	chr3	+	30877234	30877561	30877234	30877332	30895709	30897194
977	"Gpr160"	"Gpr160"	chr3	+	30855949	30856254	30855949	30856057	30877234	30877561
978	"Gpr160"	"Gpr160"	chr3	+	30855949	30856254	30855949	30856245	30877234	30877561
979	"Gpr160"	"Gpr160"	chr3	+	30855949	30856245	30855949	30856057	30877234	30877561
980	"Jmjd1c"	"Jmjd1c"	chr10	+	67224736	67226919	67224736	67226916	67229847	67230049
981	"Sipa1l1"	"Sipa1l1"	chr12	+	82449309	82449404	82449309	82449391	82449900	82451784
982	"Cyb561a3"	"Cyb561a3"	chr19	+	10577156	10578083	10577156	10577893	10578981	10579074
983	"Cyb561a3"	"Cyb561a3"	chr19	+	10577156	10578083	10577156	10577563	10580462	10580562
984	"Asap1"	"Asap1"	chr15	-	64158881	64159004	64158917	64159004	64152829	64152930
985	"Zfp821"	"Zfp821"	chr8	+	109717761	109717906	109717761	109717887	109721194	109721343
986	"Cyp2d22"	"Cyp2d22"	chr15	-	82380071	82380260	82380077	82380260	82375792	82376041
987	"Tcp11"	"Tcp11"	chr17	-	28079921	28080305	28080158	28080305	28077985	28078058
988	"Zmynd8"	"Zmynd8"	chr2	-	165807518	165807929	165807674	165807929	165805186	165805377
989	"AU019990"	"AU019990"	chr2	+	132598195	132598565	132598195	132598405	132602876	132603016
990	"Ddx17"	"Ddx17"	chr15	-	79531671	79531914	79531677	79531914	79527695	79530517
991	"D630023F18Rik"	"D630023F18Rik"	chr1	-	65121338	65121438	65121356	65121438	65119538	65119621
992	"Rasal1"	"Rasal1"	chr5	+	120662183	120662315	120662183	120662310	120662918	120663004
993	"Atraid"	"Atraid"	chr5	+	31049461	31049580	31049461	31049483	31052196	31052268
994	"Scn9a"	"Scn9a"	chr2	-	66540263	66540635	66540296	66540635	66537269	66537399
995	"Pum1"	"Pum1"	chr4	+	130765920	130766055	130765920	130766049	130768815	130768953
996	"Ubl7"	"Ubl7"	chr9	+	57910985	57911059	57910985	57911007	57912637	57912850
997	"Sema3b"	"Sema3b"	chr9	-	107606549	107606934	107606555	107606934	107605446	107605587
998	"Inpp5a"	"Inpp5a"	chr7	+	139578181	139578269	139578181	139578218	139578353	139579652
999	"Aurka"	"Aurka"	chr2	-	172370394	172370570	172370472	172370570	172368985	172369032
1000	"Zfp2"	"Zfp2"	chr11	-	50910705	50910876	50910749	50910876	50910435	50910525
1001	"Zfp2"	"Zfp2"	chr11	-	50906085	50906157	50906089	50906157	50898711	50901291
1002	"3830406C13Rik"	"3830406C13Rik"	chr14	+	12284202	12284333	12284202	12284257	12285384	12285468
1003	"3830406C13Rik"	"3830406C13Rik"	chr14	+	12284202	12284333	12284202	12284257	12285387	12285468
1004	"Lgals3"	"Lgals3"	chr14	+	47373859	47373979	47373859	47373952	47379522	47379544
1005	"Mau2"	"Mau2"	chr8	-	70023610	70023697	70023613	70023697	70022619	70022669
1006	"Mgarp"	"Mgarp"	chr3	-	51396227	51396547	51396426	51396547	51391824	51391928
1007	"Phyhd1"	"Phyhd1"	chr2	+	30277002	30277058	30277002	30277052	30277622	30277644
1008	"Jagn1"	"Jagn1"	chr6	+	113442568	113442804	113442568	113442797	113447257	113448229
1009	"Tle2"	"Tle2"	chr10	+	81580256	81580331	81580256	81580298	81580483	81580667
1010	"Tmem92"	"Tmem92"	chr11	-	94778916	94779115	94779060	94779115	94777216	94778748
1011	"Mrps33"	"Mrps33"	chr6	-	39805370	39805611	39805486	39805611	39801806	39802544
1012	"Slc4a9"	"Slc4a9"	chr18	+	36535522	36535701	36535522	36535599	36536846	36536919
1013	"9430015G10Rik"	"9430015G10Rik"	chr4	+	156109997	156110173	156109997	156110023	156113888	156114001
1014	"Senp2"	"Senp2"	chr16	+	22011493	22011619	22011493	22011552	22014123	22014257
1015	"Wnk3"	"Wnk3"	chrX	+	151293809	151294041	151293809	151293900	151294421	151294552
1016	"Tdg"	"Tdg"	chr10	+	82629837	82630038	82629837	82629939	82638700	82638876
1017	"Cryaa"	"Cryaa"	chr17	+	31678448	31678535	31678448	31678517	31679558	31679681
1018	"Knop1"	"Knop1"	chr7	-	118852402	118853340	118852888	118853340	118850620	118850689
1019	"Knop1"	"Knop1"	chr7	-	118852402	118853340	118852888	118853340	118848448	118848574
1020	"Srsf7"	"Srsf7"	chr17	-	80204130	80204232	80204154	80204232	80202690	80202744
1021	"Srsf7"	"Srsf7"	chr17	-	80204121	80204232	80204130	80204232	80202690	80202744
1022	"Srsf7"	"Srsf7"	chr17	-	80204121	80204232	80204154	80204232	80202690	80202744
1023	"Pkib"	"Pkib"	chr10	+	57650980	57651401	57650980	57651305	57652081	57652173
1024	"Mrps23"	"Mrps23"	chr11	+	88204387	88204580	88204387	88204485	88209852	88209930
1025	"Mrps23"	"Mrps23"	chr11	+	88204387	88204713	88204387	88204580	88205188	88205359
1026	"Mrps23"	"Mrps23"	chr11	+	88204387	88204713	88204387	88204485	88205188	88205359
1027	"Mrps23"	"Mrps23"	chr11	+	88204387	88204580	88204387	88204485	88205188	88205359
1028	"Brca2"	"Brca2"	chr5	+	150522620	150523090	150522620	150522896	150523174	150523279
1029	"Cct6b"	"Cct6b"	chr11	-	82764021	82764321	82764090	82764321	82762187	82762251
1030	"Kcnq2"	"Kcnq2"	chr2	-	181086875	181087100	181086968	181087100	181082332	181082456
1031	"Flnb"	"Flnb"	chr14	+	7922674	7922746	7922674	7922713	7923454	7923557
1032	"Pcsk7"	"Pcsk7"	chr9	+	45906568	45907303	45906568	45907039	45908527	45908651
1033	"Pex11b"	"Pex11b"	chr3	+	96635429	96635743	96635429	96635739	96636673	96636789
1034	"Enox2"	"Enox2"	chrX	-	49023093	49023201	49023126	49023201	49018782	49018894
1035	"Enox2"	"Enox2"	chrX	-	49286844	49286904	49286855	49286904	49168640	49168784
1036	"Enox2"	"Enox2"	chrX	-	49288100	49288242	49288156	49288242	49286844	49286904
1037	"Cd68"	"Cd68"	chr11	-	69665475	69665936	69665502	69665936	69665246	69665366
1038	"Adora1"	"Adora1"	chr1	-	134234014	134235457	134235227	134235457	134199214	134203590
1039	"Nol4"	"Nol4"	chr18	-	22718978	22719156	22719069	22719156	22693154	22695134
1040	"Smc5"	"Smc5"	chr19	-	23214641	23214740	23214644	23214740	23214065	23214170
1041	"Ypel3"	"Ypel3"	chr7	+	126776974	126777203	126776974	126777103	126777770	126777953
1042	"Spsb3"	"Spsb3"	chr17	+	24886673	24887105	24886673	24886760	24887779	24887917
1043	"Renbp"	"Renbp"	chrX	-	73930186	73930262	73930228	73930262	73930004	73930080
1044	"1190007I07Rik"	"1190007I07Rik"	chr10	-	82622964	82623228	82623152	82623228	82622707	82622824
1045	"1190007I07Rik"	"1190007I07Rik"	chr10	-	82623093	82623228	82623152	82623228	82622707	82622824
1046	"1190007I07Rik"	"1190007I07Rik"	chr10	-	82622964	82623228	82623093	82623228	82622707	82622824
1047	"Zscan10"	"Zscan10"	chr17	+	23605504	23605964	23605504	23605829	23607123	23607388
1048	"Pcnt"	"Pcnt"	chr10	-	76380162	76380439	76380216	76380439	76379904	76380055
1049	"Tmbim7"	"Tmbim7"	chr5	+	3661758	3662033	3661758	3661841	3664256	3664335
1050	"Fgfr1"	"Fgfr1"	chr8	+	25557730	25557820	25557730	25557814	25558070	25558243
1051	"Etfb"	"Etfb"	chr7	+	43454517	43454580	43454517	43454579	43456478	43456637
1052	"Tlcd1"	"Tlcd1"	chr11	+	78178657	78179221	78178657	78179056	78179369	78179452
1053	"F8"	"F8"	chrX	-	75210363	75210540	75210369	75210540	75172714	75173010
1054	"Tfr2"	"Tfr2"	chr5	+	137569839	137569994	137569839	137569934	137570071	137570118
1055	"Ttc16"	"Ttc16"	chr2	-	32774793	32775095	32775047	32775095	32774390	32774557
1056	"Slc43a2"	"Slc43a2"	chr11	+	75531693	75531778	75531693	75531741	75532587	75532788
1057	"Tbpl2"	"Tbpl2"	chr2	-	24087126	24087294	24087130	24087294	24076003	24076098
1058	"Psmd4"	"Psmd4"	chr3	-	95033908	95034026	95033917	95034026	95033632	95033764
1059	"Sqstm1"	"Sqstm1"	chr11	-	50202398	50202594	50202512	50202594	50200151	50200947
1060	"Cdpf1"	"Cdpf1"	chr15	-	85810842	85811048	85810901	85811048	85809211	85809324
1061	"Trim3"	"Trim3"	chr7	-	105633191	105633571	105633376	105633571	105625405	105625571
1062	"Trim3"	"Trim3"	chr7	-	105633376	105633571	105633402	105633571	105625405	105625571
1063	"Trim3"	"Trim3"	chr7	-	105633191	105633571	105633402	105633571	105625405	105625571
1064	"Atp5c1"	"Atp5c1"	chr2	-	10079712	10080510	10080347	10080510	10069692	10069727
1065	"Rbakdn"	"Rbakdn"	chr5	-	143165657	143165751	143165665	143165751	143165429	143165549
1066	"Kcne3"	"Kcne3"	chr7	+	100182681	100183074	100182681	100182823	100184137	100184869
1067	"Mpl"	"Mpl"	chr4	-	118455644	118455943	118455668	118455943	118455117	118455280
1068	"Tmem230"	"Tmem230"	chr2	-	132247572	132247788	132247632	132247788	132245955	132246074
1069	"Crisp2"	"Crisp2"	chr17	-	40791858	40791908	40791876	40791908	40790586	40790664
1070	"Zpbp"	"Zpbp"	chr11	-	11462063	11462419	11462234	11462419	11459698	11459779
1071	"Ankrd33b"	"Ankrd33b"	chr15	-	31367038	31367759	31367065	31367759	31325085	31325215
1072	"Mgme1"	"Mgme1"	chr2	+	144270903	144271072	144270903	144271014	144271914	144272484
1073	"Mgme1"	"Mgme1"	chr2	+	144270903	144271343	144270903	144271014	144271914	144272484
1074	"Mgme1"	"Mgme1"	chr2	+	144270903	144271343	144270903	144271072	144271914	144272484
1075	"Gfm2"	"Gfm2"	chr13	+	97137936	97138059	97137936	97138026	97141926	97142010
1076	"2700097O09Rik"	"2700097O09Rik"	chr12	-	55059374	55059578	55059456	55059578	55057241	55057352
1077	"Zpbp2"	"Zpbp2"	chr11	+	98551096	98551322	98551096	98551231	98551442	98551508
1078	"Dab2ip"	"Dab2ip"	chr2	+	35643887	35644124	35643887	35643991	35661491	35661625
1079	"Dab2ip"	"Dab2ip"	chr2	+	35691993	35692410	35691993	35692374	35707647	35707801
1080	"Gjb6"	"Gjb6"	chr14	-	57130708	57130964	57130799	57130964	57123300	57124816
1081	"Rbm10"	"Rbm10"	chrX	+	20645436	20645597	20645436	20645594	20645768	20645866
1082	"Hottip"	"Hottip"	chr6	+	52262774	52263418	52262774	52262864	52265368	52267603
1083	"Zfp12"	"Zfp12"	chr5	+	143239953	143240150	143239953	143240080	143240319	143240415
