ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
868	"Rabggtb"	"Rabggtb"	chr3	-	153908789	153908915	153908789	153908899	153909348	153909459
869	"Sept2"	"Sept2"	chr1	+	93489123	93489154	93489127	93489154	93478992	93479068
870	"Ino80d"	"Ino80d"	chr1	-	63093284	63093531	63093284	63093440	63093639	63093730
871	"Ryk"	"Ryk"	chr9	+	102885993	102886128	102886002	102886128	102881653	102881754
872	"Cutc"	"Cutc"	chr19	+	43762872	43763006	43762902	43763006	43760688	43760724
873	"Josd2"	"Josd2"	chr7	+	44468806	44468969	44468809	44468969	44467979	44468159
874	"Josd2"	"Josd2"	chr7	+	44468806	44468969	44468809	44468969	44467979	44468190
875	"Stx2"	"Stx2"	chr5	-	128999509	128999587	128999509	128999582	129008393	129008572
876	"Eif4g3"	"Eif4g3"	chr4	+	138180489	138180607	138180546	138180607	138177916	138178010
877	"Sphk1"	"Sphk1"	chr11	+	116534848	116535001	116534851	116535001	116533969	116534173
878	"Mapk1ip1"	"Mapk1ip1"	chr7	-	138835817	138837030	138835817	138836926	138845956	138846267
879	"Tec"	"Tec"	chr5	-	72786737	72786819	72786737	72786778	72789139	72789244
880	"Gm16938"	"Gm16938"	chr7	+	98182135	98184799	98182138	98184799	98179324	98179410
881	"Gm16938"	"Gm16938"	chr7	+	98179297	98179410	98179324	98179410	98178421	98178533
882	"Gpr155"	"Gpr155"	chr2	-	73341505	73343810	73341505	73343757	73348136	73348274
883	"Zbtb24"	"Zbtb24"	chr10	+	41455672	41455756	41455677	41455756	41455027	41455195
884	"Pogz"	"Pogz"	chr3	+	94864457	94864667	94864484	94864667	94864087	94864378
885	"Vps25"	"Vps25"	chr11	+	101258769	101259547	101258909	101259547	101256877	101256953
886	"Vps25"	"Vps25"	chr11	+	101254918	101254996	101254942	101254996	101254030	101254176
887	"Tyk2"	"Tyk2"	chr9	-	21123976	21124209	21123976	21124140	21124410	21124558
888	"Cyp2r1"	"Cyp2r1"	chr7	-	114552720	114552876	114552720	114552810	114554590	114554635
889	"Cyp2r1"	"Cyp2r1"	chr7	-	114554590	114554732	114554590	114554635	114562732	114562972
890	"Mink1"	"Mink1"	chr11	+	70610077	70610183	70610080	70610183	70609553	70609717
891	"1700024P16Rik"	"1700024P16Rik"	chr4	+	105000420	105000519	105000425	105000519	104999325	104999389
892	"1700024P16Rik"	"1700024P16Rik"	chr4	+	104945103	104945851	104945170	104945851	104913455	104913690
893	"Cnbp"	"Cnbp"	chr6	-	87845121	87845323	87845121	87845320	87845464	87845557
894	"Rnpc3"	"Rnpc3"	chr3	-	113608339	113608411	113608339	113608408	113609037	113609170
895	"Rnpc3"	"Rnpc3"	chr3	-	113605066	113607299	113605066	113605647	113608339	113608411
896	"Syt6"	"Syt6"	chr3	+	103585341	103585690	103585424	103585690	103576125	103576447
897	"Syt6"	"Syt6"	chr3	+	103585341	103585690	103585424	103585690	103575281	103575540
898	"Trpm7"	"Trpm7"	chr2	-	126805016	126805087	126805016	126805084	126807288	126807379
899	"Nars"	"Nars"	chr18	-	64515325	64515408	64515325	64515405	64516415	64516557
900	"Arid3a"	"Arid3a"	chr10	+	79950627	79950924	79950633	79950924	79949364	79949612
901	"Ppargc1a"	"Ppargc1a"	chr5	-	51490016	51490121	51490016	51490090	51490199	51490245
902	"Atp2c1"	"Atp2c1"	chr9	-	105494414	105494597	105494414	105494482	105494892	105495133
903	"Arntl2"	"Arntl2"	chr6	+	146823093	146823244	146823123	146823244	146822588	146822695
904	"Arntl2"	"Arntl2"	chr6	+	146820527	146820668	146820603	146820668	146818819	146818934
905	"Klra3"	"Klra3"	chr6	-	130335687	130335851	130335687	130335817	130337470	130337626
906	"Zfp185"	"Zfp185"	chrX	+	73001404	73001446	73001407	73001446	73000987	73001071
907	"Cacna1a"	"Cacna1a"	chr8	+	84639237	84640249	84639245	84640249	84638611	84638865
908	"Wdr17"	"Wdr17"	chr8	-	54687525	54687777	54687525	54687726	54690003	54690234
909	"Syncrip"	"Syncrip"	chr9	-	88449363	88454295	88449363	88454292	88456362	88456729
910	"Klk6"	"Klk6"	chr7	+	43825509	43825665	43825608	43825665	43824543	43824591
911	"Ppp1r3f"	"Ppp1r3f"	chrX	-	7558561	7560886	7558561	7560883	7563861	7563941
912	"Gatad2a"	"Gatad2a"	chr8	-	69916283	69916451	69916283	69916448	69916568	69916700
913	"Clec16a"	"Clec16a"	chr16	+	10573293	10573423	10573299	10573423	10571493	10571599
914	"Ncor1"	"Ncor1"	chr11	-	62338858	62339068	62338858	62339065	62340407	62340629
915	"Ncor1"	"Ncor1"	chr11	-	62373075	62373622	62373075	62373454	62376634	62376761
916	"1700029H14Rik"	"1700029H14Rik"	chr8	-	13551647	13551921	13551647	13551832	13554653	13554732
917	"Gspt1"	"Gspt1"	chr16	-	11238871	11239099	11238871	11239096	11240665	11240707
918	"Ephb4"	"Ephb4"	chr5	+	137362362	137362514	137362389	137362514	137361133	137361466
919	"Ralgps2"	"Ralgps2"	chr1	-	156907638	156907778	156907638	156907718	156939488	156939626
920	"Nfe2l1"	"Nfe2l1"	chr11	-	96822103	96822319	96822103	96822286	96823944	96824013
921	"Nfe2l1"	"Nfe2l1"	chr11	-	96822103	96822319	96822103	96822286	96824075	96824127
922	"Ssh2"	"Ssh2"	chr11	+	77416414	77416483	77416417	77416483	77408125	77408247
923	"Mgll"	"Mgll"	chr6	+	88823190	88823406	88823325	88823406	88818573	88818663
924	"Tmem229b"	"Tmem229b"	chr12	-	78961794	78965176	78961794	78965173	78977760	78977941
925	"Prl8a6"	"Prl8a6"	chr13	-	27437035	27437211	27437035	27437136	27438557	27438688
926	"Prl8a6"	"Prl8a6"	chr13	-	27437035	27437214	27437035	27437211	27438557	27438688
927	"Prl8a6"	"Prl8a6"	chr13	-	27437035	27437214	27437035	27437136	27438557	27438688
928	"Ewsr1"	"Ewsr1"	chr11	-	5079484	5079522	5079484	5079519	5082252	5082433
929	"Hk3"	"Hk3"	chr13	-	55011147	55011443	55011147	55011308	55012026	55012260
930	"Alg11"	"Alg11"	chr8	+	22064999	22065931	22065125	22065931	22061885	22062116
931	"Rbmxl1"	"Rbmxl1"	chr8	-	78505268	78506863	78505268	78506817	78508798	78508928
932	"Atp6v0a1"	"Atp6v0a1"	chr11	+	101026659	101026763	101026680	101026763	101021053	101021182
933	"Atp6v0a1"	"Atp6v0a1"	chr11	+	101026659	101026763	101026677	101026763	101021053	101021182
934	"Atp6v0a1"	"Atp6v0a1"	chr11	+	101026677	101026763	101026680	101026763	101021053	101021182
935	"Cdk12"	"Cdk12"	chr11	+	98249682	98253540	98249709	98253540	98245216	98245669
936	"Serbp1"	"Serbp1"	chr6	+	67272138	67272228	67272156	67272228	67271886	67272027
937	"Serbp1"	"Serbp1"	chr6	+	67272818	67272938	67272863	67272938	67272138	67272228
938	"Tcea1"	"Tcea1"	chr1	+	4889456	4889602	4889459	4889602	4886743	4886831
939	"Srsf10"	"Srsf10"	chr4	+	135863522	135863576	135863525	135863576	135863039	135863202
940	"Hdac10"	"Hdac10"	chr15	-	89124174	89124588	89124174	89124253	89124712	89124804
941	"Tysnd1"	"Tysnd1"	chr10	+	61699442	61699628	61699483	61699628	61698297	61698428
942	"Eri3"	"Eri3"	chr4	+	117552947	117553043	117552967	117553043	117550364	117550730
943	"Hnrnpa3"	"Hnrnpa3"	chr2	+	75665397	75669407	75668000	75669407	75665233	75665301
944	"Clk2"	"Clk2"	chr3	+	89168694	89168923	89168697	89168923	89167034	89167204
945	"Slc25a40"	"Slc25a40"	chr5	+	8430411	8430518	8430430	8430518	8428628	8428688
946	"Hipk3"	"Hipk3"	chr2	-	104434589	104434717	104434589	104434714	104434935	104435057
947	"Smoc1"	"Smoc1"	chr12	+	81150618	81150708	81150651	81150708	81137964	81138012
948	"Nfx1"	"Nfx1"	chr4	+	41011526	41013873	41012057	41013873	41009189	41009269
949	"Hnrnpc"	"Hnrnpc"	chr14	-	52075254	52075436	52075254	52075412	52075612	52075726
950	"Hnrnpc"	"Hnrnpc"	chr14	-	52075254	52075415	52075254	52075412	52075612	52075726
951	"Hnrnpc"	"Hnrnpc"	chr14	-	52075254	52075436	52075254	52075415	52075612	52075726
952	"Cacnb1"	"Cacnb1"	chr11	-	98010295	98010376	98010295	98010372	98011865	98011942
953	"Klra14-ps"	"Klra14-ps"	chr6	-	130158810	130158898	130158810	130158889	130160636	130160748
954	"Rbm39"	"Rbm39"	chr2	-	156154238	156154289	156154238	156154271	156158399	156158477
955	"Klrk1"	"Klrk1"	chr6	-	129616296	129616350	129616296	129616332	129616668	129616773
956	"Acsm2"	"Acsm2"	chr7	+	119591247	119591362	119591262	119591362	119591026	119591154
957	"Ift122"	"Ift122"	chr6	+	115916969	115917067	115916972	115917067	115915906	115916047
958	"Cd300lf"	"Cd300lf"	chr11	-	115124247	115124377	115124247	115124356	115126110	115126452
959	"Orc4"	"Orc4"	chr2	-	48910185	48910294	48910185	48910242	48912561	48912648
960	"Npr3"	"Npr3"	chr15	-	11846297	11846385	11846297	11846382	11848468	11848604
961	"Xpo1"	"Xpo1"	chr11	+	23256407	23256717	23256645	23256717	23256040	23256162
962	"Bcor"	"Bcor"	chrX	-	12048302	12048647	12048302	12048545	12048994	12049252
963	"Larp4"	"Larp4"	chr15	+	99984916	99985055	99984919	99985055	99970064	99970278
964	"Larp4"	"Larp4"	chr15	+	99984919	99985055	99984932	99985055	99972779	99972983
965	"Larp4"	"Larp4"	chr15	+	99984916	99985055	99984932	99985055	99972779	99972983
966	"Larp4"	"Larp4"	chr15	+	99984916	99985055	99984919	99985055	99972779	99972983
967	"Banp"	"Banp"	chr8	+	122007090	122007162	122007099	122007162	122005551	122005682
968	"Gramd4"	"Gramd4"	chr15	+	86134785	86134949	86134880	86134949	86133674	86133759
969	"Rap1gap"	"Rap1gap"	chr4	+	137728228	137728363	137728259	137728363	137726951	137727075
970	"Rap1gap"	"Rap1gap"	chr4	+	137727676	137727779	137727729	137727779	137726951	137727075
971	"Otud5"	"Otud5"	chrX	+	7874229	7876626	7874232	7876626	7873839	7873953
972	"Aspn"	"Aspn"	chr13	+	49551640	49551916	49551657	49551916	49544442	49544717
973	"Ddx19b"	"Ddx19b"	chr8	-	111003185	111008311	111003185	111008306	111008649	111008841
974	"Llgl1"	"Llgl1"	chr11	+	60710286	60710440	60710292	60710440	60709980	60710128
975	"Cdkn1c"	"Cdkn1c"	chr7	-	143459794	143460716	143459794	143460678	143460852	143461050
976	"Pde2a"	"Pde2a"	chr7	+	101503286	101503410	101503298	101503410	101502811	101502942
977	"Pfdn4"	"Pfdn4"	chr2	+	170516549	170516690	170516561	170516690	170515738	170515846
978	"Fkbp8"	"Fkbp8"	chr8	+	70531521	70531742	70531524	70531742	70531184	70531273
979	"Dock9"	"Dock9"	chr14	-	121591811	121591948	121591811	121591879	121594335	121594383
980	"Dock9"	"Dock9"	chr14	-	121597641	121597756	121597641	121597753	121599687	121599821
981	"Add2"	"Add2"	chr6	+	86082711	86082813	86082714	86082813	86028680	86028946
982	"Add2"	"Add2"	chr6	+	86082711	86082813	86082714	86082813	86078047	86078114
983	"Kctd14"	"Kctd14"	chr7	+	97454856	97454977	97454889	97454977	97453203	97453462
984	"Tsc2"	"Tsc2"	chr17	-	24604827	24604992	24604827	24604989	24607436	24607531
985	"Tsc2"	"Tsc2"	chr17	-	24631944	24632111	24631944	24632106	24632537	24632627
986	"Slc6a18"	"Slc6a18"	chr13	-	73666310	73666470	73666310	73666440	73666854	73667059
987	"Inpp5d"	"Inpp5d"	chr1	+	87715037	87715313	87715276	87715313	87713192	87713289
988	"Inpp5d"	"Inpp5d"	chr1	+	87667888	87668063	87667891	87668063	87665386	87665537
989	"C87436"	"C87436"	chr6	+	86447310	86447421	86447340	86447421	86445433	86446268
990	"Caprin1"	"Caprin1"	chr2	-	103775416	103775525	103775416	103775498	103775609	103775765
991	"Dnm2"	"Dnm2"	chr9	+	21506332	21507146	21506335	21507146	21505463	21505715
992	"Pde9a"	"Pde9a"	chr17	+	31475924	31476309	31475927	31476309	31473157	31473279
993	"Srrt"	"Srrt"	chr5	-	137295986	137296113	137295986	137296092	137296217	137296319
994	"Srrt"	"Srrt"	chr5	-	137296217	137296319	137296217	137296307	137296466	137296623
995	"Faim2"	"Faim2"	chr15	-	99521168	99521272	99521168	99521236	99524700	99524899
996	"Celf4"	"Celf4"	chr18	-	25502932	25503080	25502932	25503077	25504138	25504282
997	"Celf4"	"Celf4"	chr18	-	25504889	25505018	25504889	25505015	25537676	25537755
998	"Celf4"	"Celf4"	chr18	-	25496221	25496305	25496221	25496302	25497464	25497530
999	"Slc25a13"	"Slc25a13"	chr6	-	6109936	6110024	6109936	6110021	6113937	6114022
1000	"Tecpr2"	"Tecpr2"	chr12	+	110931289	110931732	110931399	110931732	110929031	110929164
1001	"Grin3a"	"Grin3a"	chr4	-	49661610	49665625	49661610	49665565	49670023	49670100
1002	"Ahcyl2"	"Ahcyl2"	chr6	+	29863139	29863251	29863142	29863251	29768442	29768906
1003	"Dpf3"	"Dpf3"	chr12	-	83331862	83331990	83331862	83331987	83350787	83350895
1004	"Sema6d"	"Sema6d"	chr2	+	124660243	124660344	124660282	124660344	124659806	124659884
1005	"Per3"	"Per3"	chr4	-	151013541	151013772	151013541	151013769	151017898	151018066
1006	"Pard6a"	"Pard6a"	chr8	+	105702607	105703494	105702610	105703494	105702173	105702396
1007	"Mphosph9"	"Mphosph9"	chr5	-	124320844	124320998	124320844	124320954	124324873	124325137
1008	"Pomc"	"Pomc"	chr12	+	3958075	3958260	3958105	3958260	3954944	3955046
1009	"Pomc"	"Pomc"	chr12	+	3958075	3958260	3958105	3958260	3956818	3956929
1010	"Slc35c2"	"Slc35c2"	chr2	-	165282782	165282933	165282782	165282862	165283248	165283603
1011	"Slc35c2"	"Slc35c2"	chr2	-	165283248	165283600	165283248	165283535	165287683	165287787
1012	"Fam114a2"	"Fam114a2"	chr11	-	57514094	57514291	57514094	57514288	57518572	57518644
1013	"Ftsj1"	"Ftsj1"	chrX	-	8245551	8245655	8245551	8245649	8246335	8246419
1014	"Wdr59"	"Wdr59"	chr8	-	111458922	111459049	111458922	111459046	111460582	111460655
1015	"Cbfa2t2"	"Cbfa2t2"	chr2	+	154531221	154531412	154531224	154531412	154528836	154528905
1016	"Milr1"	"Milr1"	chr11	+	106761182	106761296	106761185	106761296	106754781	106755051
1017	"Ttc18"	"Ttc18"	chr14	-	20448554	20448719	20448554	20448657	20452201	20452225
1018	"Elf2"	"Elf2"	chr3	-	51264868	51265042	51264868	51265006	51266752	51266866
1019	"Mum1l1"	"Mum1l1"	chrX	+	139218147	139218308	139218208	139218308	139217165	139217214
1020	"Gnas"	"Gnas"	chr2	+	174341649	174341707	174341652	174341707	174334211	174334284
1021	"Klra8"	"Klra8"	chr6	-	130126222	130126312	130126222	130126303	130128048	130128200
1022	"Wfdc15b"	"Wfdc15b"	chr2	-	164215384	164215582	164215384	164215550	164221586	164221663
1023	"Numb"	"Numb"	chr12	-	83799507	83799657	83799507	83799523	83801012	83801306
1024	"Cuedc2"	"Cuedc2"	chr19	-	46332617	46332701	46332617	46332698	46338568	46338660
1025	"Cuedc2"	"Cuedc2"	chr19	-	46338312	46338420	46338312	46338411	46338568	46338660
1026	"Cuedc2"	"Cuedc2"	chr19	-	46331545	46331673	46331545	46331640	46331756	46331818
1027	"Cuedc2"	"Cuedc2"	chr19	-	46331545	46331640	46331545	46331619	46331756	46331818
1028	"Cuedc2"	"Cuedc2"	chr19	-	46331545	46331673	46331545	46331619	46331756	46331818
1029	"Ldlrad3"	"Ldlrad3"	chr2	-	102057906	102058041	102057906	102058038	102069932	102070058
1030	"Szrd1"	"Szrd1"	chr4	-	141118526	141118781	141118526	141118778	141120323	141120373
1031	"Szrd1"	"Szrd1"	chr4	-	141118526	141118781	141118526	141118778	141139691	141139796
1032	"P2rx7"	"P2rx7"	chr5	+	122680806	122684289	122683174	122684289	122676661	122676763
1033	"Mtx1"	"Mtx1"	chr3	-	89210583	89210676	89210583	89210673	89212682	89212762
1034	"Surf1"	"Surf1"	chr2	-	26915595	26915769	26915595	26915729	26915954	26916006
1035	"Surf1"	"Surf1"	chr2	-	26914174	26914247	26914174	26914211	26914706	26914895
1036	"Cask"	"Cask"	chrX	-	13537760	13537841	13537760	13537826	13544513	13544629
1037	"Zfand2b"	"Zfand2b"	chr1	+	75168830	75168906	75168833	75168906	75168645	75168707
1038	"Rnf216"	"Rnf216"	chr5	-	143090119	143090929	143090119	143090758	143092994	143093125
1039	"Wwp1"	"Wwp1"	chr4	-	19672418	19672543	19672418	19672527	19673155	19673294
1040	"Ablim1"	"Ablim1"	chr19	-	57046924	57047071	57046924	57047065	57049461	57049509
1041	"Homer2"	"Homer2"	chr7	-	81618575	81618715	81618575	81618682	81624251	81624344
1042	"Acsl4"	"Acsl4"	chrX	-	142351378	142351908	142351378	142351618	142360386	142360436
1043	"Acsl4"	"Acsl4"	chrX	-	142351378	142351908	142351378	142351615	142360386	142360436
1044	"Acsl4"	"Acsl4"	chrX	-	142351378	142351618	142351378	142351615	142360386	142360436
1045	"Zer1"	"Zer1"	chr2	-	30110204	30110420	30110204	30110381	30110661	30111098
1046	"Gm3139"	"Gm3139"	chr5	+	52830	52982	52870	52982	44130	44444
1047	"Gm3139"	"Gm3139"	chr5	+	119801	119953	119841	119953	111105	111419
1048	"Taf1"	"Taf1"	chrX	+	101540759	101541001	101540822	101541001	101539067	101539187
1049	"Gpr174"	"Gpr174"	chrX	+	107292022	107296769	107292058	107296769	107288465	107288536
1050	"Arfgap1"	"Arfgap1"	chr2	+	180980397	180980474	180980403	180980474	180979170	180979227
1051	"Arfgap1"	"Arfgap1"	chr2	+	180967533	180967814	180967601	180967814	180967224	180967329
1052	"Tnip1"	"Tnip1"	chr11	-	54910786	54911571	54910786	54911497	54915496	54915587
1053	"Klc1"	"Klc1"	chr12	+	111789324	111789486	111789348	111789486	111787487	111787596
1054	"Ahsa2"	"Ahsa2"	chr11	-	23496690	23496881	23496690	23496876	23497774	23498039
1055	"Ahsa2"	"Ahsa2"	chr11	-	23487881	23490589	23487881	23490570	23490668	23490720
1056	"Cldn25"	"Cldn25"	chr16	+	58729172	58729223	58729179	58729223	58727909	58728084
1057	"Tmem52"	"Tmem52"	chr4	+	155469443	155469503	155469461	155469503	155469302	155469346
1058	"C430002N11Rik"	"C430002N11Rik"	chr9	+	96771480	96771613	96771567	96771613	96769950	96770096
1059	"Dhx15"	"Dhx15"	chr5	-	52157454	52157577	52157454	52157569	52160229	52160421
1060	"Ap1m2"	"Ap1m2"	chr9	-	21302622	21302771	21302622	21302765	21305281	21305408
1061	"Foxp2"	"Foxp2"	chr6	+	15377887	15378088	15377950	15378088	15376688	15376826
1062	"Eif4a2"	"Eif4a2"	chr16	+	23112350	23114132	23113166	23114132	23111816	23111896
1063	"Syt3"	"Syt3"	chr7	+	44385928	44386121	44385955	44386121	44384805	44384949
1064	"Pitx2"	"Pitx2"	chr3	+	129204439	129204577	129204478	129204577	129203936	129203992
1065	"Spp1"	"Spp1"	chr5	+	104437651	104437735	104437654	104437735	104436540	104436576
1066	"Rbbp8"	"Rbbp8"	chr18	+	11720509	11720657	11720544	11720657	11718832	11718930
1067	"Senp8"	"Senp8"	chr9	-	59739939	59740051	59739939	59740032	59750577	59750649
1068	"Dnajb6"	"Dnajb6"	chr5	+	29764398	29764530	29764401	29764530	29753541	29753652
1069	"Ccne2"	"Ccne2"	chr4	+	11192814	11192911	11192817	11192911	11192680	11192717
1070	"Nrxn2"	"Nrxn2"	chr19	+	6531267	6533217	6531843	6533217	6519248	6519327
1071	"Zfp180"	"Zfp180"	chr7	+	24101447	24101568	24101487	24101568	24097820	24097895
1072	"Zfp180"	"Zfp180"	chr7	+	24101447	24101568	24101452	24101568	24097820	24097895
1073	"Zfp180"	"Zfp180"	chr7	+	24101452	24101568	24101487	24101568	24097820	24097895
1074	"Grin1"	"Grin1"	chr2	-	25291176	25292484	25291176	25292128	25295791	25295937
1075	"Tbx20"	"Tbx20"	chr9	-	24740247	24740703	24740247	24740329	24750311	24750388
1076	"Nrap"	"Nrap"	chr19	-	56382259	56382367	56382259	56382364	56384058	56384163
1077	"Snap91"	"Snap91"	chr9	-	86781569	86781719	86781569	86781704	86783299	86783434
1078	"Hbs1l"	"Hbs1l"	chr10	+	21336966	21337075	21336975	21337075	21307584	21307779
1079	"Vmn2r89"	"Vmn2r89"	chr14	+	51459946	51461293	51459949	51461293	51455683	51456487
1080	"S100a9"	"S100a9"	chr3	-	90695132	90695297	90695132	90695294	90695667	90695721
1081	"Sftpb"	"Sftpb"	chr6	+	72313973	72314373	72313976	72314373	72312869	72312947
1082	"Epha7"	"Epha7"	chr4	+	28947527	28947653	28947539	28947653	28943322	28943378
1083	"Sez6l"	"Sez6l"	chr5	-	112425613	112425725	112425613	112425722	112426725	112426758
1084	"Rpl22"	"Rpl22"	chr4	+	152332259	152334082	152332279	152334082	152330003	152330128
1085	"Ldlr"	"Ldlr"	chr9	+	21731746	21731869	21731749	21731869	21723575	21723844
1086	"Gpcpd1"	"Gpcpd1"	chr2	-	132572184	132572257	132572184	132572254	132578067	132578248
1087	"Ncor2"	"Ncor2"	chr5	-	125037273	125037379	125037273	125037376	125037860	125037997
1088	"Sparc"	"Sparc"	chr11	-	55407219	55407279	55407219	55407276	55409927	55409997
1089	"Dmrtc1a"	"Dmrtc1a"	chrX	-	102903220	102903846	102903220	102903763	102904749	102904879
1090	"Slc39a13"	"Slc39a13"	chr2	-	91065581	91065714	91065581	91065700	91066012	91066126
1091	"Slc39a13"	"Slc39a13"	chr2	-	91065581	91065739	91065581	91065714	91066012	91066126
1092	"Slc39a13"	"Slc39a13"	chr2	-	91065581	91065739	91065581	91065700	91066012	91066126
1093	"Amigo1"	"Amigo1"	chr3	+	108187090	108192286	108187125	108192286	108186288	108186678
1094	"Strn4"	"Strn4"	chr7	+	16831464	16831580	16831485	16831580	16831024	16831138
1095	"5830444B04Rik"	"5830444B04Rik"	chr4	-	155408308	155409700	155408308	155409697	155414720	155414878
1096	"5830444B04Rik"	"5830444B04Rik"	chr4	-	155413718	155413890	155413718	155413887	155414720	155414878
1097	"Pigc"	"Pigc"	chr1	+	161970226	161973435	161970239	161973435	161969187	161969279
1098	"Kif7"	"Kif7"	chr7	-	79702105	79702282	79702105	79702279	79702452	79702578
1099	"Ctss"	"Ctss"	chr3	+	95529433	95529560	95529436	95529560	95526785	95526925
1100	"Ripk3"	"Ripk3"	chr14	-	55788237	55788462	55788237	55788364	55788616	55788857
1101	"Ripk3"	"Ripk3"	chr14	-	55788237	55788381	55788237	55788364	55788616	55788857
1102	"Ripk3"	"Ripk3"	chr14	-	55788237	55788462	55788237	55788381	55788616	55788857
1103	"Dynlrb1"	"Dynlrb1"	chr2	+	155242730	155242806	155242734	155242806	155236532	155236617
1104	"Syn1"	"Syn1"	chrX	-	20860510	20861609	20860510	20861571	20862498	20863090
1105	"Phactr3"	"Phactr3"	chr2	+	178328137	178328193	178328140	178328193	178302684	178302838
1106	"Rtn3"	"Rtn3"	chr19	-	7456299	7458423	7456299	7457460	7467810	7467867
1107	"Tbc1d24"	"Tbc1d24"	chr17	-	24185203	24186287	24185203	24186201	24189943	24190053
1108	"Smim22"	"Smim22"	chr16	+	5007743	5007888	5007773	5007888	5007315	5007418
1109	"Prdm16"	"Prdm16"	chr4	-	154476638	154476689	154476638	154476686	154528581	154528931
1110	"Prdm16"	"Prdm16"	chr4	-	154367177	154367315	154367177	154367312	154476638	154476686
1111	"Prdm16"	"Prdm16"	chr4	-	154337642	154337730	154337642	154337727	154340720	154342137
1112	"Muc15"	"Muc15"	chr2	+	110737346	110739537	110737401	110739537	110733805	110733955
1113	"5730409E04Rik"	"5730409E04Rik"	chr4	+	126611675	126614371	126611680	126614371	126609853	126610012
1114	"Frs3os"	"Frs3os"	chr17	-	47700744	47700867	47700744	47700832	47701613	47701996
1115	"Ttyh1"	"Ttyh1"	chr7	+	4133865	4136241	4134350	4136241	4133662	4133738
1116	"Flcn"	"Flcn"	chr11	-	59795140	59795575	59795140	59795264	59795749	59795863
1117	"Zfp37"	"Zfp37"	chr4	-	62205023	62205108	62205023	62205105	62208328	62208546
1118	"Sarm1"	"Sarm1"	chr11	-	78483433	78483656	78483433	78483536	78487222	78487458
1119	"Myc"	"Myc"	chr15	+	61987506	61988278	61987509	61988278	61985340	61985951
1120	"Sh3gl3"	"Sh3gl3"	chr7	+	82270772	82270916	82270779	82270916	82268279	82268352
1121	"Cp"	"Cp"	chr3	+	19974858	19975058	19974861	19975058	19973776	19973929
1122	"Rbm12"	"Rbm12"	chr2	-	156103348	156103429	156103348	156103397	156111785	156111965
1123	"Mta3"	"Mta3"	chr17	+	83788917	83789042	83788920	83789042	83784276	83784335
1124	"Mta3"	"Mta3"	chr17	+	83762910	83763013	83762913	83763013	83755558	83755676
1125	"Nup88"	"Nup88"	chr11	-	70944481	70944580	70944481	70944562	70944672	70944738
1126	"Nup88"	"Nup88"	chr11	-	70947701	70947803	70947701	70947799	70950145	70950236
1127	"Nup88"	"Nup88"	chr11	-	70944844	70944985	70944844	70944970	70945202	70945361
1128	"Cd2bp2"	"Cd2bp2"	chr7	-	127195360	127195467	127195360	127195461	127195928	127196077
1129	"Ptpn22"	"Ptpn22"	chr3	+	103903369	103903485	103903377	103903485	103902113	103902191
1130	"Timp1"	"Timp1"	chrX	+	20871030	20871162	20871033	20871162	20870165	20870324
1131	"Ccdc132"	"Ccdc132"	chr6	+	3601367	3603531	3602659	3603531	3600127	3600317
1132	"Mst1r"	"Mst1r"	chr9	+	107914708	107914927	107914711	107914927	107914475	107914569
1133	"Trim32"	"Trim32"	chr4	+	65613128	65616240	65613131	65616240	65604985	65605069
1134	"Fam45a"	"Fam45a"	chr19	+	60830786	60830894	60830807	60830894	60825830	60825931
1135	"Uspl1"	"Uspl1"	chr5	+	149193839	149194440	149193897	149194440	149188344	149188473
1136	"Gm16596"	"Gm16596"	chr12	-	108539397	108539473	108539397	108539470	108540580	108540638
1137	"Naa10"	"Naa10"	chrX	-	73916869	73917286	73916869	73917195	73917842	73917927
1138	"Ly6c1"	"Ly6c1"	chr15	-	75048441	75048539	75048441	75048524	75048784	75048837
1139	"Ly6c1"	"Ly6c1"	chr15	-	75045472	75045840	75045472	75045610	75047352	75047469
1140	"Wdr13"	"Wdr13"	chrX	-	8131384	8131877	8131384	8131591	8132286	8132858
1141	"Wdr13"	"Wdr13"	chrX	-	8131384	8131877	8131384	8131625	8132286	8132858
1142	"Wdr13"	"Wdr13"	chrX	-	8131384	8131625	8131384	8131591	8132286	8132858
1143	"Dgcr14"	"Dgcr14"	chr16	-	17907749	17907922	17907749	17907919	17909904	17910000
1144	"Lsp1"	"Lsp1"	chr7	+	142488847	142488940	142488865	142488940	142488418	142488515
1145	"Lsp1"	"Lsp1"	chr7	+	142494235	142494868	142494240	142494868	142490558	142490665
1146	"Phf23"	"Phf23"	chr11	+	69998300	69999132	69998501	69999132	69997745	69997838
1147	"Romo1"	"Romo1"	chr2	+	156144444	156144589	156144458	156144589	156144152	156144280
1148	"Celf1"	"Celf1"	chr2	+	91013490	91019497	91016565	91019497	91013237	91013402
1149	"Tmem161b"	"Tmem161b"	chr13	+	84282710	84282862	84282748	84282862	84272170	84272327
1150	"Kcnip1"	"Kcnip1"	chr11	-	33645502	33645815	33645502	33645627	33843129	33843585
1151	"Otof"	"Otof"	chr5	-	30380102	30380233	30380102	30380173	30380523	30380686
1152	"Bhlhe41"	"Bhlhe41"	chr6	-	145858242	145863867	145858242	145863738	145864130	145864242
