ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
3301	"TCF4"	"TCF4"	chr18	-	55350873	55351003	55350873	55351000	55403453	55403518
3302	"FARP2"	"FARP2"	chr2	+	241465459	241466036	241465673	241466036	241463898	241463980
3303	"LINC00320"	"LINC00320"	chr21	-	20782306	20782446	20782306	20782442	20786035	20786088
3304	"CDADC1"	"CDADC1"	chr13	+	49291683	49293486	49292777	49293486	49286221	49286282
3305	"LYPLAL1"	"LYPLAL1"	chr1	+	219193081	219193251	219193129	219193251	219179146	219179246
3306	"LYPLAL1"	"LYPLAL1"	chr1	+	219210514	219210647	219210531	219210647	219179146	219179246
3307	"NAT9"	"NAT9"	chr17	-	74771959	74772054	74771959	74771977	74772217	74772277
3308	"NAT9"	"NAT9"	chr17	-	74771959	74772054	74771959	74772039	74772217	74772277
3309	"NAT9"	"NAT9"	chr17	-	74771959	74772054	74771959	74772051	74772217	74772277
3310	"NAT9"	"NAT9"	chr17	-	74770528	74771858	74770528	74771834	74772217	74772277
3311	"NAT9"	"NAT9"	chr17	-	74771959	74772039	74771959	74771977	74772217	74772277
3312	"NAT9"	"NAT9"	chr17	-	74771959	74772051	74771959	74771977	74772217	74772277
3313	"NAT9"	"NAT9"	chr17	-	74771959	74772051	74771959	74772039	74772217	74772277
3314	"NAT9"	"NAT9"	chr17	-	74775621	74775852	74775621	74775707	74776266	74776425
3315	"NAT9"	"NAT9"	chr17	-	74773575	74773688	74773575	74773685	74775621	74775707
3316	"ZNF227"	"ZNF227"	chr19	+	44228445	44228572	44228486	44228572	44217790	44217852
3317	"ZNF227"	"ZNF227"	chr19	+	44213068	44213244	44213089	44213244	44212527	44212585
3318	"ZNF227"	"ZNF227"	chr19	+	44213068	44213244	44213086	44213244	44212527	44212585
3319	"ZNF227"	"ZNF227"	chr19	+	44213086	44213244	44213089	44213244	44212527	44212585
3320	"LIG1"	"LIG1"	chr19	-	48151231	48151339	48151231	48151336	48153871	48153967
3321	"ANAPC5"	"ANAPC5"	chr12	-	121328315	121328497	121328315	121328458	121330582	121330672
3322	"ATXN3"	"ATXN3"	chr14	-	92083125	92083258	92083125	92083235	92083412	92083503
3323	"ATXN3"	"ATXN3"	chr14	-	92083125	92083258	92083125	92083235	92088729	92088817
3324	"CCDC103"	"CCDC103"	chr17	+	44902317	44903679	44902364	44903679	44901519	44901652
3325	"CCDC103"	"CCDC103"	chr17	+	44902364	44903679	44902367	44903679	44901519	44901656
3326	"FPGS"	"FPGS"	chr9	+	127806972	127807087	127806991	127807087	127804635	127804700
3327	"AURKB"	"AURKB"	chr17	-	8207175	8207370	8207175	8207367	8207570	8207625
3328	"VSIG4"	"VSIG4"	chrX	-	66021737	66022500	66021737	66022166	66022840	66022862
3329	"PBK"	"PBK"	chr8	-	27810957	27811167	27810957	27811134	27820564	27820694
3330	"C19orf60"	"C19orf60"	chr19	+	18589412	18589683	18589478	18589683	18588994	18589077
3331	"CTF1"	"CTF1"	chr16	+	30899414	30899533	30899417	30899533	30896606	30896668
3332	"BCLAF1"	"BCLAF1"	chr6	-	136277864	136278776	136277864	136278770	136279762	136279876
3333	"BCLAF1"	"BCLAF1"	chr6	-	136275842	136276508	136275842	136275989	136277864	136278776
3334	"MSH6"	"MSH6"	chr2	+	47798610	47801155	47798614	47801155	47795893	47796063
3335	"OGFOD2"	"OGFOD2"	chr12	+	122978359	122978569	122978441	122978569	122976870	122976970
3336	"SERBP1"	"SERBP1"	chr1	-	67424199	67424322	67424199	67424277	67424887	67424977
3337	"SERBP1"	"SERBP1"	chr1	-	67424887	67424977	67424887	67424959	67425082	67425223
3338	"CD79B"	"CD79B"	chr17	-	63931334	63931388	63931334	63931385	63932194	63932344
3339	"TSHR"	"TSHR"	chr14	+	81108548	81108950	81108611	81108950	81108374	81108452
3340	"MYH10"	"MYH10"	chr17	-	8576642	8576672	8576642	8576669	8577235	8577338
3341	"PUF60"	"PUF60"	chr8	-	143824312	143824399	143824312	143824396	143829279	143829386
3342	"ITFG1"	"ITFG1"	chr16	-	47158872	47158990	47158872	47158934	47161749	47161832
3343	"IRF3"	"IRF3"	chr19	-	49660712	49660844	49660712	49660828	49661947	49662328
3344	"TRPC4AP"	"TRPC4AP"	chr20	-	35021189	35021356	35021189	35021332	35035122	35035308
3345	"NCOA1"	"NCOA1"	chr2	+	24768220	24770701	24768223	24770701	24762686	24762776
3346	"ZNF433"	"ZNF433"	chr19	-	12018165	12018301	12018165	12018292	12035536	12035741
3347	"ZNF433"	"ZNF433"	chr19	-	12018165	12018301	12018165	12018292	12030139	12030198
3348	"CDK5RAP1"	"CDK5RAP1"	chr20	-	33396760	33397084	33396760	33396852	33401427	33401569
3349	"CDK5RAP1"	"CDK5RAP1"	chr20	-	33396760	33396936	33396760	33396852	33401427	33401569
3350	"CDK5RAP1"	"CDK5RAP1"	chr20	-	33396760	33397084	33396760	33396936	33401427	33401569
3351	"CDK5RAP1"	"CDK5RAP1"	chr20	-	33366858	33367008	33366858	33367005	33370498	33370629
3352	"FAM63B"	"FAM63B"	chr15	+	58854481	58857535	58854484	58857535	58851770	58851965
3353	"ADAM3A"	"ADAM3A"	chr8	-	39477695	39477943	39477695	39477846	39490262	39490357
3354	"FLYWCH1"	"FLYWCH1"	chr16	+	2930409	2930880	2930412	2930880	2929612	2930010
3355	"AMOTL2"	"AMOTL2"	chr3	-	134358539	134358719	134358539	134358716	134359282	134359503
3356	"AMOTL2"	"AMOTL2"	chr3	-	134360105	134360413	134360105	134360407	134361511	134361807
3357	"TGFBRAP1"	"TGFBRAP1"	chr2	-	105307613	105308318	105307613	105308315	105329624	105329714
3358	"TNS1"	"TNS1"	chr2	-	217813214	217813307	217813214	217813304	217813684	217813816
3359	"HELT"	"HELT"	chr4	+	185020272	185020804	185020275	185020804	185019746	185019843
3360	"ABCG2"	"ABCG2"	chr4	-	88095519	88095609	88095519	88095599	88097452	88097607
3361	"SMPDL3B"	"SMPDL3B"	chr1	+	27948993	27949162	27949064	27949162	27945231	27945445
3362	"SECISBP2"	"SECISBP2"	chr9	+	89325896	89326038	89325899	89326038	89325426	89325676
3363	"SECISBP2"	"SECISBP2"	chr9	+	89325426	89325676	89325547	89325676	89319651	89319797
3364	"WDR20"	"WDR20"	chr14	+	102208602	102210530	102208861	102210530	102194937	102195120
3365	"RBM26"	"RBM26"	chr13	-	79354438	79354570	79354438	79354561	79355219	79355384
3366	"RBM26"	"RBM26"	chr13	-	79365577	79365733	79365577	79365718	79366054	79366195
3367	"THPO"	"THPO"	chr3	-	184371934	184373178	184371934	184373161	184373414	184373582
3368	"THPO"	"THPO"	chr3	-	184371934	184373166	184371934	184373161	184373414	184373582
3369	"THPO"	"THPO"	chr3	-	184371934	184373178	184371934	184373166	184373414	184373582
3370	"SLC39A2"	"SLC39A2"	chr14	+	21000115	21000166	21000120	21000166	20999741	20999872
3371	"PTPN7"	"PTPN7"	chr1	-	202158117	202158301	202158117	202158248	202159280	202159454
3372	"SLCO6A1"	"SLCO6A1"	chr5	-	102371781	102372123	102371781	102372071	102373336	102373494
3373	"RIMS4"	"RIMS4"	chr20	-	44771274	44771416	44771274	44771413	44810174	44810338
3374	"MRPL42"	"MRPL42"	chr12	+	93469188	93469355	93469191	93469355	93467489	93467554
3375	"CASC1"	"CASC1"	chr12	-	25108288	25108823	25108288	25108761	25110126	25110240
3376	"NRP1"	"NRP1"	chr10	-	33186216	33186491	33186216	33186488	33192280	33192418
3377	"FAM65C"	"FAM65C"	chr20	-	50595368	50595504	50595368	50595478	50596139	50596263
3378	"DAOA"	"DAOA"	chr13	+	105467006	105467141	105467052	105467141	105466215	105466332
3379	"DAOA"	"DAOA"	chr13	+	105489791	105490192	105489900	105490192	105472537	105472685
3380	"FAM213A"	"FAM213A"	chr10	+	80420465	80420645	80420482	80420645	80413818	80413876
3381	"FAM213A"	"FAM213A"	chr10	+	80419999	80420645	80420482	80420645	80408485	80408643
3382	"FAM213A"	"FAM213A"	chr10	+	80420465	80420645	80420482	80420645	80408485	80408643
3383	"FAM213A"	"FAM213A"	chr10	+	80419999	80420645	80420465	80420645	80408485	80408643
3384	"LOC643733"	"LOC643733"	chr11	-	104901548	104901659	104901548	104901656	104903390	104903551
3385	"ISOC2"	"ISOC2"	chr19	-	55455259	55455378	55455259	55455330	55456348	55456489
3386	"ISOC2"	"ISOC2"	chr19	-	55455259	55455378	55455259	55455330	55455635	55455845
3387	"SERHL2"	"SERHL2"	chr22	+	42556047	42556083	42556063	42556083	42555663	42555705
3388	"TUBGCP2"	"TUBGCP2"	chr10	-	133283077	133283221	133283077	133283184	133283881	133284002
3389	"GLRA2"	"GLRA2"	chrX	+	14574332	14574400	14574372	14574400	14532238	14532372
3390	"MBD1"	"MBD1"	chr18	-	50273563	50273863	50273563	50273860	50274185	50274353
3391	"MBD1"	"MBD1"	chr18	-	50274185	50274353	50274185	50274350	50274976	50275045
3392	"MBD1"	"MBD1"	chr18	-	50268845	50269818	50268845	50269811	50272676	50272738
3393	"SLC50A1"	"SLC50A1"	chr1	+	155138161	155138858	155138179	155138858	155137978	155138098
3394	"SLC50A1"	"SLC50A1"	chr1	+	155137560	155137722	155137578	155137722	155136827	155136951
3395	"CHURC1"	"CHURC1"	chr14	+	64926006	64926080	64926009	64926080	64923990	64924126
3396	"COX18"	"COX18"	chr4	-	73068028	73068133	73068028	73068129	73069316	73069759
3397	"COX18"	"COX18"	chr4	-	73064777	73064902	73064777	73064899	73065249	73065413
3398	"PPP1R12C"	"PPP1R12C"	chr19	-	55092782	55092868	55092782	55092865	55093015	55093076
3399	"PPP1R12C"	"PPP1R12C"	chr19	-	55095444	55095603	55095444	55095600	55095866	55095940
3400	"CCL20"	"CCL20"	chr2	+	227815453	227815568	227815456	227815568	227813841	227813987
3401	"RSPH9"	"RSPH9"	chr6	+	43655561	43655691	43655606	43655691	43650374	43650540
3402	"STAT2"	"STAT2"	chr12	-	56355707	56355803	56355707	56355791	56356131	56356285
3403	"BZRAP1"	"BZRAP1"	chr17	-	58306341	58306413	58306341	58306386	58306799	58306968
3404	"ZNF430"	"ZNF430"	chr19	+	21034085	21034184	21034088	21034184	21033455	21033582
3405	"ISG20"	"ISG20"	chr15	+	88650234	88652310	88652109	88652310	88635636	88635700
3406	"ISG20"	"ISG20"	chr15	+	88650234	88652310	88652109	88652310	88639342	88639594
3407	"ISG20"	"ISG20"	chr15	+	88652109	88652310	88652169	88652310	88639342	88639594
3408	"ISG20"	"ISG20"	chr15	+	88650234	88652310	88652169	88652310	88639342	88639594
3409	"CNIH4"	"CNIH4"	chr1	+	224371282	224371423	224371329	224371423	224365878	224365991
3410	"GLRA1"	"GLRA1"	chr5	-	151822512	151822987	151822512	151822963	151828920	151829067
3411	"ZNF555"	"ZNF555"	chr19	+	2852379	2860474	2852382	2860474	2851467	2851651
3412	"RHBDF2"	"RHBDF2"	chr17	-	76479732	76479941	76479732	76479854	76481374	76481545
3413	"EOMES"	"EOMES"	chr3	-	27715948	27717808	27715948	27717751	27718586	27718648
3414	"CHTOP"	"CHTOP"	chr1	+	153642242	153642429	153642245	153642429	153638294	153638448
3415	"NDUFB8"	"NDUFB8"	chr10	-	100523728	100524139	100523728	100523929	100526398	100526554
3416	"CMTM3"	"CMTM3"	chr16	+	66609758	66610003	66609882	66610003	66609434	66609530
3417	"EMID1"	"EMID1"	chr22	+	29225132	29225216	29225138	29225216	29215526	29215630
3418	"PPP1CA"	"PPP1CA"	chr11	-	67401067	67401232	67401067	67401199	67401727	67401905
3419	"NDUFAF5"	"NDUFAF5"	chr20	+	13793159	13793227	13793179	13793227	13788588	13788652
3420	"FOXP2"	"FOXP2"	chr7	+	114631527	114631705	114631530	114631705	114629804	114630005
3421	"CDIP1"	"CDIP1"	chr16	-	4512790	4513064	4512790	4512947	4513695	4513851
3422	"CDIP1"	"CDIP1"	chr16	-	215113	215387	215113	215270	216018	216174
3423	"DNAI2"	"DNAI2"	chr17	+	74310016	74310163	74310052	74310163	74309252	74309388
3424	"DNAI2"	"DNAI2"	chr17	+	74281806	74282000	74281809	74282000	74274246	74274345
3425	"COL26A1"	"COL26A1"	chr7	+	101447683	101447787	101447689	101447787	101419976	101420099
3426	"PTMA"	"PTMA"	chr2	+	231711886	231711983	231711889	231711983	231711347	231711419
3427	"CACNA1B"	"CACNA1B"	chr9	+	138121468	138124624	138121655	138124624	138120630	138120881
3428	"PDXDC1"	"PDXDC1"	chr16	+	14998339	14998405	14998342	14998405	14997752	14997826
3429	"U2AF1L4"	"U2AF1L4"	chr19	-	35745124	35745212	35745124	35745187	35745347	35745442
3430	"RIC8A"	"RIC8A"	chr11	+	212596	212759	212614	212759	212415	212511
3431	"KCNK16"	"KCNK16"	chr6	-	39314697	39315431	39314697	39315129	39316781	39316947
3432	"SEMA6D"	"SEMA6D"	chr15	+	47766576	47766677	47766615	47766677	47766104	47766182
3433	"LINC00470"	"LINC00470"	chr18	-	1275965	1276087	1275965	1276077	1358725	1358760
3434	"CES1"	"CES1"	chr16	-	55810926	55811010	55810926	55811007	55812902	55813043
3435	"CES1"	"CES1"	chr16	-	34803	34887	34803	34884	36780	36921
3436	"CES1"	"CES1"	chr16	-	55828766	55828974	55828766	55828971	55833003	55833163
3437	"CES1"	"CES1"	chr16	-	52647	52855	52647	52852	56908	57068
3438	"TRPM2"	"TRPM2"	chr21	+	44405138	44405260	44405141	44405260	44401680	44401897
3439	"COPS2"	"COPS2"	chr15	-	49137347	49137458	49137347	49137437	49139527	49139653
3440	"C6orf201"	"C6orf201"	chr6	+	4124959	4126119	4124978	4126119	4121948	4122046
3441	"TICRR"	"TICRR"	chr15	+	89584285	89584527	89584288	89584527	89582685	89582965
3442	"SELENBP1"	"SELENBP1"	chr1	-	151369712	151369978	151369712	151369769	151372637	151372734
3443	"AMTN"	"AMTN"	chr4	+	70522754	70522838	70522757	70522838	70518762	70518831
3444	"WRNIP1"	"WRNIP1"	chr6	+	2770119	2770361	2770194	2770361	2768690	2768882
3445	"DDX60L"	"DDX60L"	chr4	-	168395958	168396127	168395958	168396124	168400825	168400978
3446	"ZNF761"	"ZNF761"	chr19	+	53449878	53450354	53449882	53450354	53449511	53449638
3447	"SEPT5"	"SEPT5"	chr22	+	19721821	19721957	19721832	19721957	19721639	19721736
3448	"MIRLET7BHG"	"MIRLET7BHG"	chr22	+	46109670	46113928	46109763	46113928	46109266	46109353
3449	"TSNARE1"	"TSNARE1"	chr8	-	142315002	142315092	142315002	142315089	142318543	142318634
3450	"TSNARE1"	"TSNARE1"	chr8	-	142300485	142300647	142300485	142300644	142314383	142314440
3451	"TMEM127"	"TMEM127"	chr2	-	96265137	96265512	96265137	96265489	96265868	96266013
3452	"CLCNKA"	"CLCNKA"	chr1	+	16032442	16032526	16032445	16032526	16032202	16032291
3453	"LILRB3"	"LILRB3"	chr19	-	54217318	54217477	54217318	54217474	54218360	54218413
3454	"LILRB3"	"LILRB3"	chr19	-	192118	192277	192118	192274	193160	193213
3455	"LILRB3"	"LILRB3"	chr19	-	192304	192463	192304	192460	193346	193399
3456	"LILRB3"	"LILRB3"	chr19	-	192301	192460	192301	192457	193343	193396
3457	"NDUFA2"	"NDUFA2"	chr5	-	140645362	140645725	140645362	140645678	140647255	140647362
3458	"DNM1"	"DNM1"	chr9	+	128254008	128255248	128254653	128255248	128253100	128253137
3459	"POLR2M"	"POLR2M"	chr15	+	57708713	57709358	57709184	57709358	57706520	57706955
3460	"ECI2"	"ECI2"	chr6	-	4133548	4133711	4133548	4133701	4135510	4135597
3461	"KCNJ15"	"KCNJ15"	chr21	+	38257045	38257185	38257103	38257185	38229914	38230023
3462	"CD164"	"CD164"	chr6	-	109366513	109369017	109366513	109368325	109370410	109370467
3463	"MINA"	"MINA"	chr3	-	97949843	97950015	97949843	97950012	97950785	97950888
3464	"GPR89A"	"GPR89A"	chr1	+	145623592	145623714	145623612	145623714	145623053	145623160
3465	"SHPRH"	"SHPRH"	chr6	-	145884808	145886787	145884808	145886440	145888019	145888100
3466	"SHPRH"	"SHPRH"	chr6	-	145933056	145933205	145933056	145933178	145934906	145935163
3467	"SHPRH"	"SHPRH"	chr6	-	145922662	145922836	145922662	145922821	145923642	145923785
3468	"LINC01224"	"LINC01224"	chr19	-	23403205	23403509	23403205	23403493	23403719	23403747
3469	"ALOX5"	"ALOX5"	chr10	+	45443037	45443216	45443133	45443216	45441343	45441430
3470	"ALOX5"	"ALOX5"	chr10	+	283868	284047	283964	284047	282174	282261
3471	"ZFP91"	"ZFP91"	chr11	+	58610949	58611054	58610952	58611054	58610297	58610334
3472	"HDAC5"	"HDAC5"	chr17	-	44110728	44110803	44110728	44110800	44117493	44117704
3473	"BIRC7"	"BIRC7"	chr20	+	63239357	63239610	63239411	63239610	63239161	63239233
3474	"SULF2"	"SULF2"	chr20	-	47659696	47659730	47659696	47659721	47661772	47661896
3475	"SLC9A3"	"SLC9A3"	chr5	-	482067	482157	482067	482130	482547	482750
3476	"ANKRD33"	"ANKRD33"	chr12	+	51889066	51889196	51889070	51889196	51888567	51888818
3477	"DIP2A"	"DIP2A"	chr21	+	46511416	46511614	46511428	46511614	46509256	46509376
3478	"TPD52"	"TPD52"	chr8	-	80034869	80038235	80034869	80038228	80042619	80042668
3479	"SRRT"	"SRRT"	chr7	+	100888041	100888143	100888053	100888143	100887702	100887859
3480	"SRRT"	"SRRT"	chr7	+	100885212	100885370	100885215	100885370	100884922	100885040
3481	"SCML1"	"SCML1"	chrX	+	17746014	17746098	17746017	17746098	17737448	17737680
3482	"GPANK1"	"GPANK1"	chr6	-	2963136	2963864	2963136	2963861	2964124	2964287
3483	"GPANK1"	"GPANK1"	chr6	-	2911623	2912351	2911623	2912348	2912611	2912774
3484	"GPANK1"	"GPANK1"	chr6	-	3141143	3141871	3141143	3141868	3142131	3142294
3485	"GPANK1"	"GPANK1"	chr6	-	2968899	2969627	2968899	2969624	2969887	2970050
3486	"GPANK1"	"GPANK1"	chr6	-	2919676	2920404	2919676	2920401	2920664	2920827
3487	"GPANK1"	"GPANK1"	chr6	-	31663852	31664580	31663852	31664577	31664840	31665003
3488	"GPANK1"	"GPANK1"	chr6	-	3005724	3006452	3005724	3006449	3006712	3006875
3489	"KIF21B"	"KIF21B"	chr1	-	200969385	200974194	200969385	200973578	200974713	200974913
3490	"PORCN"	"PORCN"	chrX	+	48509567	48509956	48509783	48509956	48508958	48509103
3491	"HIPK2"	"HIPK2"	chr7	-	139614285	139614493	139614285	139614412	139620400	139620563
3492	"NCOR2"	"NCOR2"	chr12	-	124356641	124356806	124356641	124356782	124362125	124362297
3493	"NCOR2"	"NCOR2"	chr12	-	124429612	124429706	124429612	124429703	124430614	124430787
3494	"CLEC4F"	"CLEC4F"	chr2	-	70808644	70809382	70808644	70809209	70809738	70809857
3495	"PNPLA6"	"PNPLA6"	chr19	+	7535788	7536020	7535932	7536020	7535508	7535577
3496	"PNPLA6"	"PNPLA6"	chr19	+	7553871	7554015	7553874	7554015	7551361	7551437
3497	"NRAP"	"NRAP"	chr10	-	113588823	113589082	113588823	113589079	113589665	113589797
3498	"STK40"	"STK40"	chr1	-	36358736	36358837	36358736	36358822	36361220	36361340
3499	"ZNF3"	"ZNF3"	chr7	-	100079535	100079656	100079535	100079572	100082300	100082548
3500	"POU6F2"	"POU6F2"	chr7	+	39464181	39464791	39464289	39464791	39460546	39460715
3501	"TMEM198B"	"TMEM198B"	chr12	+	55832958	55833541	55833446	55833541	55831256	55831349
3502	"TRAPPC13"	"TRAPPC13"	chr5	+	65664233	65664384	65664236	65664384	65662049	65662150
3503	"UXS1"	"UXS1"	chr2	-	106164735	106164799	106164735	106164784	106166055	106166083
3504	"DEF8"	"DEF8"	chr16	+	89957510	89957660	89957540	89957660	89955168	89955266
3505	"DEF8"	"DEF8"	chr16	+	89949416	89949513	89949419	89949513	89948730	89948814
3506	"DEF8"	"DEF8"	chr16	+	89964169	89964310	89964220	89964310	89963362	89963443
3507	"LRTOMT"	"LRTOMT"	chr11	+	72095378	72096892	72096722	72096892	72094947	72095096
3508	"LRTOMT"	"LRTOMT"	chr11	+	72105935	72106210	72106055	72106210	72104963	72105012
3509	"PTGES2"	"PTGES2"	chr9	-	128123701	128123851	128123701	128123847	128124491	128124550
3510	"SERPINA1"	"SERPINA1"	chr14	-	1505131	1505235	1505131	1505232	1505372	1505582
3511	"SERPINA1"	"SERPINA1"	chr14	-	94388559	94388663	94388559	94388660	94388800	94389010
3512	"SERPINA1"	"SERPINA1"	chr14	-	1505131	1505235	1505131	1505232	1507028	1507264
3513	"SERPINA1"	"SERPINA1"	chr14	-	1505131	1505235	1505131	1505232	1505390	1505582
3514	"SERPINA1"	"SERPINA1"	chr14	-	94388559	94388663	94388559	94388660	94388818	94389010
3515	"SERPINA1"	"SERPINA1"	chr14	-	94388559	94388663	94388559	94388660	94390456	94390692
3516	"THAP3"	"THAP3"	chr1	+	6632369	6632495	6632390	6632495	6630287	6630353
3517	"THAP3"	"THAP3"	chr1	+	6630287	6630353	6630290	6630353	6628498	6628691
3518	"LOC100506388"	"LOC100506388"	chr17	+	70916	71433	70920	71433	70771	70838
3519	"DFNB31"	"DFNB31"	chr9	-	114403895	114404077	114403895	114404074	114406354	114406892
3520	"VPS54"	"VPS54"	chr2	-	63981645	63981887	63981645	63981851	63983863	63984019
3521	"STK36"	"STK36"	chr2	+	218696526	218696601	218696589	218696601	218694524	218694635
3522	"P2RX2"	"P2RX2"	chr12	+	132619999	132620096	132620034	132620096	132619843	132619919
3523	"TNFRSF8"	"TNFRSF8"	chr1	+	12138228	12138436	12138231	12138436	12135587	12135613
3524	"ABI2"	"ABI2"	chr2	+	203366876	203367044	203366880	203367044	203328238	203328631
3525	"TCFL5"	"TCFL5"	chr20	-	62857394	62857638	62857394	62857635	62859363	62859526
3526	"DAXX"	"DAXX"	chr6	-	4516148	4516404	4516148	4516338	4517291	4517446
3527	"DAXX"	"DAXX"	chr6	-	4516148	4516407	4516148	4516338	4517291	4517446
3528	"DAXX"	"DAXX"	chr6	-	4516148	4516407	4516148	4516404	4517291	4517446
3529	"DAXX"	"DAXX"	chr6	-	4565235	4565491	4565235	4565425	4566380	4566535
3530	"DAXX"	"DAXX"	chr6	-	4565235	4565494	4565235	4565491	4566380	4566535
3531	"DAXX"	"DAXX"	chr6	-	4565235	4565494	4565235	4565425	4566380	4566535
3532	"DAXX"	"DAXX"	chr6	-	4757652	4757911	4757652	4757908	4758795	4758950
3533	"DAXX"	"DAXX"	chr6	-	4757652	4757908	4757652	4757842	4758795	4758950
3534	"DAXX"	"DAXX"	chr6	-	4757652	4757911	4757652	4757842	4758795	4758950
3535	"DAXX"	"DAXX"	chr6	-	4733205	4733461	4733205	4733395	4734350	4734505
3536	"DAXX"	"DAXX"	chr6	-	4733205	4733464	4733205	4733395	4734350	4734505
3537	"DAXX"	"DAXX"	chr6	-	4733205	4733464	4733205	4733461	4734350	4734505
3538	"DAXX"	"DAXX"	chr6	-	33321718	33321977	33321718	33321974	33322861	33323016
3539	"DAXX"	"DAXX"	chr6	-	33321718	33321977	33321718	33321908	33322861	33323016
3540	"DAXX"	"DAXX"	chr6	-	33321718	33321974	33321718	33321908	33322861	33323016
3541	"AIG1"	"AIG1"	chr6	+	143187387	143190602	143187628	143190602	143165081	143165183
3542	"SLC13A3"	"SLC13A3"	chr20	-	46592403	46592529	46592403	46592446	46596156	46596342
3543	"SLC13A3"	"SLC13A3"	chr20	-	46613459	46613725	46613459	46613552	46651310	46651461
3544	"TMCO1"	"TMCO1"	chr1	-	165768191	165768269	165768191	165768244	165768758	165768922
3545	"GCDH"	"GCDH"	chr19	+	12899467	12899999	12899699	12899999	12897702	12897863
3546	"GCDH"	"GCDH"	chr19	+	12896204	12896421	12896239	12896421	12895991	12896121
3547	"TTLL3"	"TTLL3"	chr3	+	9818554	9818920	9818821	9818920	9817644	9817759
3548	"MAP3K13"	"MAP3K13"	chr3	+	185285516	185285643	185285524	185285643	185282940	185283027
3549	"CNBP"	"CNBP"	chr3	-	129171078	129171283	129171078	129171280	129171445	129171538
3550	"CNBP"	"CNBP"	chr3	-	129171078	129171283	129171078	129171277	129171445	129171538
3551	"CNBP"	"CNBP"	chr3	-	129171078	129171280	129171078	129171277	129171445	129171538
3552	"BDNF-AS"	"BDNF-AS"	chr11	+	27675296	27676140	27675576	27676140	27659170	27659228
3553	"FAM24B"	"FAM24B"	chr10	-	122850423	122850550	122850423	122850520	122855644	122855786
3554	"SLC4A3"	"SLC4A3"	chr2	+	219627899	219628043	219627959	219628043	219627569	219627745
3555	"SLC4A3"	"SLC4A3"	chr2	+	219633854	219633979	219633879	219633979	219633273	219633457
3556	"SLC4A3"	"SLC4A3"	chr2	+	219630071	219630352	219630152	219630352	219629579	219629695
3557	"ERMN"	"ERMN"	chr2	-	157325401	157325674	157325401	157325662	157327208	157327309
3558	"ERMN"	"ERMN"	chr2	-	157324669	157324762	157324669	157324702	157325401	157325948
3559	"LOC374443"	"LOC374443"	chr12	+	9655124	9655303	9655220	9655303	9653682	9653808
3560	"PPFIA2"	"PPFIA2"	chr12	-	81281256	81281450	81281256	81281432	81283009	81283039
3561	"LOC727751"	"LOC727751"	chr15	-	90509	90698	90509	90611	90968	91059
3562	"LOC727751"	"LOC727751"	chr15	-	260558	262893	260558	262561	264557	264695
3563	"SEZ6"	"SEZ6"	chr17	-	28954928	28955994	28954928	28955978	28956158	28956261
3564	"PASK"	"PASK"	chr2	-	241137952	241138087	241137952	241137982	241138653	241138794
3565	"TUBB2A"	"TUBB2A"	chr6	-	3153665	3155055	3153665	3154923	3155624	3155735
3566	"LY6K"	"LY6K"	chr8	+	142702843	142704166	142703090	142704166	142701599	142701713
3567	"LY6K"	"LY6K"	chr8	+	142702843	142704166	142703122	142704166	142701599	142701713
3568	"LY6K"	"LY6K"	chr8	+	142703090	142704166	142703122	142704166	142701599	142701713
3569	"WARS2"	"WARS2"	chr1	-	119031215	119033388	119031215	119033359	119034094	119034213
3570	"RNMT"	"RNMT"	chr18	+	13759941	13764556	13762038	13764556	13754113	13754147
3571	"TOR1AIP1"	"TOR1AIP1"	chr1	+	179889309	179889369	179889312	179889369	179884691	179884769
3572	"PTBP1"	"PTBP1"	chr19	+	805491	805569	805512	805569	805012	805187
3573	"NOX4"	"NOX4"	chr11	-	89451784	89451895	89451784	89451891	89490457	89490553
3574	"RICTOR"	"RICTOR"	chr5	-	38945490	38945724	38945490	38945610	38946467	38946552
3575	"RICTOR"	"RICTOR"	chr5	-	38978582	38978650	38978582	38978648	38981866	38982036
3576	"CDV3"	"CDV3"	chr3	+	133587161	133590274	133587895	133590274	133586562	133586722
3577	"CDV3"	"CDV3"	chr3	+	133587158	133590274	133587895	133590274	133586562	133586722
3578	"CDV3"	"CDV3"	chr3	+	133587895	133590274	133588352	133590274	133586562	133586722
3579	"CDV3"	"CDV3"	chr3	+	133587158	133590274	133587161	133590274	133586562	133586722
3580	"CDV3"	"CDV3"	chr3	+	133587161	133590274	133588352	133590274	133586562	133586722
3581	"CDV3"	"CDV3"	chr3	+	133587158	133590274	133588352	133590274	133586562	133586722
3582	"CDV3"	"CDV3"	chr3	+	133586562	133586722	133586568	133586722	133584001	133584150
3583	"DYNLRB1"	"DYNLRB1"	chr20	+	34526267	34526343	34526271	34526343	34519419	34519498
3584	"DYNLRB1"	"DYNLRB1"	chr20	+	34526267	34526343	34526271	34526343	34516383	34516461
3585	"LARP4"	"LARP4"	chr12	+	50427761	50427909	50427764	50427909	50400808	50401028
3586	"FOSL1"	"FOSL1"	chr11	-	65894013	65894121	65894013	65894116	65896808	65897006
3587	"MLLT10"	"MLLT10"	chr10	+	21740029	21740236	21740153	21740236	21735138	21735235
